ID,YEAR/MONTH/DAY,ELEMENT,DATA VALUE,M-FLAG,Q-FLAG,S-FLAG,OBS-TIME
US1CASD0022,20240101,PRCP,0,,,N,700.0
US1CASD0022,20240101,SNOW,0,,,N,700.0
US1CASD0027,20240101,PRCP,8,,,N,800.0
US1CASD0029,20240101,PRCP,3,,,N,700.0
US1CASD0030,20240101,PRCP,5,,,N,700.0
US1CASD0035,20240101,PRCP,3,,,N,700.0
US1CASD0040,20240101,PRCP,3,,,N,700.0
US1CASD0052,20240101,PRCP,0,,,N,700.0
US1CASD0052,20240101,SNOW,0,,,N,700.0
US1CASD0053,20240101,PRCP,3,,,N,900.0
US1CASD0055,20240101,PRCP,0,,,N,700.0
US1CASD0055,20240101,SNOW,0,,,N,700.0
US1CASD0057,20240101,PRCP,0,,,N,700.0
US1CASD0057,20240101,SNOW,0,,,N,700.0
US1CASD0060,20240101,PRCP,3,,,N,700.0
US1CASD0080,20240101,PRCP,10,,,N,700.0
US1CASD0086,20240101,PRCP,0,,,N,700.0
US1CASD0086,20240101,SNOW,0,,,N,700.0
US1CASD0090,20240101,PRCP,3,,,N,700.0
US1CASD0097,20240101,PRCP,0,,,N,800.0
US1CASD0097,20240101,SNOW,0,,,N,800.0
US1CASD0103,20240101,PRCP,3,,,N,700.0
US1CASD0104,20240101,PRCP,0,,,N,700.0
US1CASD0104,20240101,SNOW,0,,,N,700.0
US1CASD0105,20240101,PRCP,0,,,N,700.0
US1CASD0105,20240101,SNOW,0,,,N,700.0
US1CASD0114,20240101,PRCP,0,,,N,800.0
US1CASD0114,20240101,SNOW,0,,,N,800.0
US1CASD0120,20240101,PRCP,3,,,N,900.0
US1CASD0123,20240101,PRCP,0,,,N,800.0
US1CASD0123,20240101,SNOW,0,,,N,800.0
US1CASD0131,20240101,PRCP,0,T,,N,700.0
US1CASD0132,20240101,PRCP,0,,,N,700.0
US1CASD0132,20240101,SNOW,0,,,N,700.0
US1CASD0133,20240101,PRCP,10,,,N,515.0
US1CASD0146,20240101,PRCP,0,,,N,700.0
US1CASD0146,20240101,SNOW,0,,,N,700.0
US1CASD0157,20240101,PRCP,3,,,N,700.0
US1CASD0162,20240101,PRCP,8,,,N,830.0
US1CASD0164,20240101,PRCP,3,,,N,700.0
US1CASD0172,20240101,PRCP,0,,,N,700.0
US1CASD0172,20240101,SNOW,0,,,N,700.0
US1CASD0173,20240101,PRCP,8,,,N,700.0
US1CASD0186,20240101,PRCP,3,,,N,800.0
US1CASD0193,20240101,PRCP,3,,,N,700.0
US1CASD0195,20240101,PRCP,0,,,N,700.0
US1CASD0195,20240101,SNOW,0,,,N,700.0
US1CASD0197,20240101,SNWD,0,,,N,900.0
US1CASD0197,20240101,DAPR,2,,,N,900.0
US1CASD0197,20240101,MDPR,41,,,N,900.0
US1CASD0197,20240101,WESD,0,,,N,900.0
US1CASD0203,20240101,PRCP,0,T,,N,800.0
US1CASD0207,20240101,PRCP,0,,,N,700.0
US1CASD0207,20240101,SNOW,0,,,N,700.0
US1CASD0220,20240101,PRCP,3,,,N,700.0
US1CASD0226,20240101,PRCP,3,,,N,700.0
US1CASD0227,20240101,PRCP,0,T,,N,645.0
US1CASD0228,20240101,PRCP,0,,,N,700.0
US1CASD0228,20240101,SNOW,0,,,N,700.0
US1CASD0230,20240101,PRCP,3,,,N,700.0
US1CASD0238,20240101,PRCP,0,T,,N,800.0
US1CASF0017,20240101,PRCP,0,,,N,700.0
US1CASF0017,20240101,SNOW,0,,,N,700.0
US1CASF0020,20240101,PRCP,0,T,,N,800.0
US1CASF0021,20240101,PRCP,0,T,,N,700.0
US1CASH0006,20240101,PRCP,0,,,N,700.0
US1CASH0006,20240101,SNOW,0,,,N,700.0
US1CASH0010,20240101,PRCP,15,,,N,430.0
US1CASH0011,20240101,PRCP,0,,,N,700.0
US1CASH0011,20240101,SNOW,0,,,N,700.0
US1CASH0018,20240101,PRCP,0,,,N,800.0
US1CASH0018,20240101,SNOW,0,,,N,800.0
US1CASH0051,20240101,PRCP,0,,,N,600.0
US1CASH0051,20240101,SNOW,0,,,N,600.0
US1CASH0056,20240101,PRCP,5,,,N,700.0
US1CASH0068,20240101,PRCP,20,,,N,700.0
US1CASH0069,20240101,PRCP,0,T,,N,800.0
US1CASH0071,20240101,PRCP,0,,,N,700.0
US1CASH0071,20240101,SNOW,0,,,N,700.0
US1CASH0078,20240101,PRCP,0,,,N,700.0
US1CASH0078,20240101,SNOW,0,,,N,700.0
US1CASJ0001,20240101,PRCP,0,,,N,505.0
US1CASJ0001,20240101,SNOW,0,,,N,505.0
US1CASJ0004,20240101,PRCP,0,,,N,530.0
US1CASJ0004,20240101,SNOW,0,,,N,530.0
US1CASJ0005,20240101,PRCP,0,,,N,600.0
US1CASJ0005,20240101,SNOW,0,,,N,600.0
US1CASJ0014,20240101,PRCP,0,T,,N,700.0
US1CASJ0015,20240101,PRCP,0,,,N,800.0
US1CASJ0015,20240101,SNOW,0,,,N,800.0
US1CASJ0021,20240101,PRCP,0,,,N,707.0
US1CASJ0021,20240101,SNOW,0,,,N,707.0
US1CASK0003,20240101,PRCP,0,,,N,800.0
US1CASK0003,20240101,SNOW,0,,,N,800.0
US1CASK0005,20240101,PRCP,0,,,N,700.0
US1CASK0005,20240101,SNOW,0,,,N,700.0
US1CASK0009,20240101,PRCP,0,,,N,700.0
US1CASK0009,20240101,SNOW,0,,,N,700.0
US1CASK0010,20240101,PRCP,0,,,N,700.0
US1CASK0010,20240101,SNOW,0,,,N,700.0
US1CASK0011,20240101,PRCP,0,T,,N,700.0
US1CASK0011,20240101,SNOW,0,,,N,700.0
US1CASK0020,20240101,PRCP,0,,,N,700.0
US1CASK0020,20240101,SNOW,0,,,N,700.0
US1CASK0024,20240101,PRCP,0,,,N,700.0
US1CASK0024,20240101,SNOW,0,,,N,700.0
US1CASK0026,20240101,PRCP,0,,,N,700.0
US1CASK0026,20240101,SNOW,0,,,N,700.0
US1CASK0027,20240101,PRCP,25,,,N,800.0
US1CASK0030,20240101,PRCP,0,,,N,700.0
US1CASK0030,20240101,SNOW,0,,,N,700.0
US1CASL0008,20240101,PRCP,3,,,N,700.0
US1CASL0008,20240101,SNOW,0,,,N,700.0
US1CASL0033,20240101,PRCP,0,,,N,600.0
US1CASL0033,20240101,SNOW,0,,,N,600.0
US1CASL0035,20240101,PRCP,0,T,,N,800.0
US1CASL0036,20240101,PRCP,0,,,N,700.0
US1CASL0036,20240101,SNOW,0,,,N,700.0
US1CASL0037,20240101,PRCP,0,,,N,600.0
US1CASL0037,20240101,SNOW,0,,,N,600.0
US1CASL0039,20240101,PRCP,0,,,N,800.0
US1CASL0039,20240101,SNOW,0,,,N,800.0
US1CASL0040,20240101,PRCP,0,,,N,700.0
US1CASL0040,20240101,SNOW,0,,,N,700.0
US1CASM0001,20240101,PRCP,13,,,N,900.0
US1CASM0005,20240101,PRCP,0,,,N,0.0
US1CASM0005,20240101,SNOW,0,,,N,0.0
US1CASM0006,20240101,PRCP,0,,,N,800.0
US1CASM0006,20240101,SNOW,0,,,N,800.0
US1CASM0009,20240101,PRCP,0,,,N,700.0
US1CASM0009,20240101,SNOW,0,,,N,700.0
US1CASM0022,20240101,PRCP,0,,,N,1200.0
US1CASM0022,20240101,SNOW,0,,,N,1200.0
US1CASM0033,20240101,PRCP,8,,,N,700.0
US1CASM0038,20240101,PRCP,0,,,N,700.0
US1CASM0038,20240101,SNOW,0,,,N,700.0
US1CASM0044,20240101,PRCP,0,T,,N,700.0
US1CASM0046,20240101,PRCP,3,,,N,700.0
US1CASM0047,20240101,PRCP,0,,,N,700.0
US1CASM0047,20240101,SNOW,0,,,N,700.0
US1CASM0048,20240101,PRCP,0,,,N,800.0
US1CASM0048,20240101,SNOW,0,,,N,800.0
US1CASN0006,20240101,PRCP,0,,,N,700.0
US1CASN0006,20240101,SNOW,0,,,N,700.0
US1CASN0013,20240101,PRCP,0,,,N,600.0
US1CASN0013,20240101,SNOW,0,,,N,600.0
US1CASN0029,20240101,PRCP,0,,,N,700.0
US1CASN0029,20240101,SNOW,0,,,N,700.0
US1CASN0042,20240101,PRCP,0,,,N,700.0
US1CASN0042,20240101,SNOW,0,,,N,700.0
US1CASN0049,20240101,PRCP,0,,,N,700.0
US1CASN0049,20240101,SNOW,0,,,N,700.0
US1CASN0061,20240101,PRCP,0,,,N,345.0
US1CASN0061,20240101,SNOW,0,,,N,345.0
US1CASN0062,20240101,PRCP,0,,,N,700.0
US1CASN0062,20240101,SNOW,0,,,N,700.0
US1CASN0063,20240101,PRCP,0,,,N,700.0
US1CASN0063,20240101,SNOW,0,,,N,700.0
US1CASN0074,20240101,PRCP,0,,,N,700.0
US1CASN0074,20240101,SNOW,0,,,N,700.0
US1CASN0078,20240101,PRCP,0,,,N,700.0
US1CASN0078,20240101,SNOW,0,,,N,700.0
US1CASN0080,20240101,PRCP,0,,,N,700.0
US1CASN0080,20240101,SNOW,0,,,N,700.0
US1CASN0084,20240101,PRCP,0,,,N,800.0
US1CASN0084,20240101,SNOW,0,,,N,800.0
US1CASN0089,20240101,PRCP,0,,,N,700.0
US1CASN0089,20240101,SNOW,0,,,N,700.0
US1CASN0090,20240101,PRCP,0,,,N,700.0
US1CASN0090,20240101,SNOW,0,,,N,700.0
US1CASN0098,20240101,PRCP,0,,,N,700.0
US1CASN0098,20240101,SNOW,0,,,N,700.0
US1CASN0100,20240101,PRCP,0,,,N,700.0
US1CASN0100,20240101,SNOW,0,,,N,700.0
US1CASN0112,20240101,PRCP,0,,,N,700.0
US1CASN0112,20240101,SNOW,0,,,N,700.0
US1CASN0121,20240101,PRCP,0,,,N,700.0
US1CASN0121,20240101,SNOW,0,,,N,700.0
US1CASN0125,20240101,PRCP,0,T,,N,830.0
US1CASN0126,20240101,PRCP,0,,,N,800.0
US1CASN0126,20240101,SNOW,0,,,N,800.0
US1CASN0131,20240101,PRCP,0,,,N,700.0
US1CASN0131,20240101,SNOW,0,,,N,700.0
US1CASN0148,20240101,PRCP,0,T,,N,700.0
US1CASN0149,20240101,PRCP,0,,,N,700.0
US1CASN0149,20240101,SNOW,0,,,N,700.0
US1CASN0152,20240101,PRCP,0,,,N,700.0
US1CASN0152,20240101,SNOW,0,,,N,700.0
US1CASN0159,20240101,PRCP,0,,,N,700.0
US1CASN0159,20240101,SNOW,0,,,N,700.0
US1CASN0160,20240101,PRCP,0,,,N,800.0
US1CASN0160,20240101,SNOW,0,,,N,800.0
US1CASN0164,20240101,PRCP,0,,,N,700.0
US1CASN0164,20240101,SNOW,0,,,N,700.0
US1CASN0174,20240101,PRCP,0,,,N,800.0
US1CASN0174,20240101,SNOW,0,,,N,800.0
US1CASN0179,20240101,PRCP,0,,,N,700.0
US1CASN0179,20240101,SNOW,0,,,N,700.0
US1CASN0180,20240101,PRCP,3,,,N,700.0
US1CASO0003,20240101,PRCP,25,,,N,700.0
US1CASO0006,20240101,PRCP,53,,,N,700.0
US1CASO0010,20240101,PRCP,30,,,N,700.0
US1CASO0016,20240101,PRCP,0,,,N,800.0
US1CASO0016,20240101,SNOW,0,,,N,800.0
US1CASO0018,20240101,PRCP,0,,,N,630.0
US1CASO0018,20240101,SNOW,0,,,N,630.0
US1CASR0009,20240101,PRCP,0,,,N,700.0
US1CASR0009,20240101,SNOW,0,,,N,700.0
US1CASR0014,20240101,PRCP,0,,,N,700.0
US1CASR0014,20240101,SNOW,0,,,N,700.0
US1CASR0017,20240101,PRCP,0,,,N,700.0
US1CASR0017,20240101,SNOW,0,,,N,700.0
US1CASR0027,20240101,PRCP,0,,,N,700.0
US1CASR0027,20240101,SNOW,0,,,N,700.0
US1CASR0035,20240101,PRCP,3,,,N,700.0
US1CASR0055,20240101,PRCP,0,,,N,800.0
US1CASR0055,20240101,SNOW,0,,,N,800.0
US1CASR0066,20240101,PRCP,0,,,N,700.0
US1CASR0066,20240101,SNOW,0,,,N,700.0
US1CASR0069,20240101,PRCP,0,,,N,700.0
US1CASR0069,20240101,SNOW,0,,,N,700.0
US1CASR0072,20240101,PRCP,0,,,N,700.0
US1CASR0072,20240101,SNOW,0,,,N,700.0
US1CASR0073,20240101,PRCP,0,,,N,700.0
US1CASR0073,20240101,SNOW,0,,,N,700.0
US1CASR0074,20240101,PRCP,0,,,N,700.0
US1CASR0074,20240101,SNOW,0,,,N,700.0
US1CASR0084,20240101,PRCP,0,,,N,700.0
US1CASR0084,20240101,SNOW,0,,,N,700.0
US1CASR0095,20240101,PRCP,0,,,N,600.0
US1CASR0095,20240101,SNOW,0,,,N,600.0
US1CASR0098,20240101,PRCP,0,,,N,700.0
US1CASR0098,20240101,SNOW,0,,,N,700.0
US1CASR0100,20240101,PRCP,0,,,N,800.0
US1CASR0100,20240101,SNOW,0,,,N,800.0
US1CASS0001,20240101,PRCP,0,,,N,700.0
US1CASS0001,20240101,SNOW,0,,,N,700.0
US1CASS0006,20240101,PRCP,0,,,N,700.0
US1CASS0006,20240101,SNOW,0,,,N,700.0
US1CASS0010,20240101,PRCP,0,,,N,700.0
US1CASS0010,20240101,SNOW,0,,,N,700.0
US1CASS0011,20240101,PRCP,8,,,N,800.0
US1CAST0005,20240101,PRCP,0,,,N,700.0
US1CAST0005,20240101,SNOW,0,,,N,700.0
US1CAST0006,20240101,PRCP,0,,,N,700.0
US1CAST0006,20240101,SNOW,0,,,N,700.0
US1CAST0009,20240101,PRCP,3,,,N,815.0
US1CASZ0006,20240101,PRCP,0,,,N,630.0
US1CASZ0006,20240101,SNOW,0,,,N,630.0
US1CASZ0024,20240101,PRCP,0,,,N,700.0
US1CASZ0024,20240101,SNOW,0,,,N,700.0
US1CASZ0028,20240101,PRCP,0,T,,N,1700.0
US1CASZ0028,20240101,SNOW,0,,,N,1700.0
US1CASZ0028,20240101,SNWD,0,,,N,1700.0
US1CASZ0028,20240101,WESD,0,,,N,1700.0
US1CASZ0028,20240101,WESF,0,,,N,1700.0
US1CASZ0036,20240101,PRCP,0,,,N,632.0
US1CASZ0036,20240101,SNOW,0,,,N,632.0
US1CASZ0041,20240101,PRCP,3,,,N,800.0
US1CASZ0044,20240101,PRCP,3,,,N,830.0
US1CASZ0051,20240101,PRCP,0,,,N,700.0
US1CASZ0051,20240101,SNOW,0,,,N,700.0
US1CASZ0052,20240101,PRCP,0,,,N,700.0
US1CASZ0052,20240101,SNOW,0,,,N,700.0
US1CASZ0057,20240101,PRCP,5,,,N,700.0
US1CASZ0058,20240101,PRCP,0,T,,N,830.0
US1CASZ0058,20240101,SNOW,0,,,N,830.0
US1CASZ0062,20240101,PRCP,0,,,N,700.0
US1CASZ0062,20240101,SNOW,0,,,N,700.0
US1CATH0010,20240101,PRCP,0,,,N,700.0
US1CATH0010,20240101,SNOW,0,,,N,700.0
US1CATH0012,20240101,PRCP,5,,,N,800.0
US1CATH0028,20240101,PRCP,0,T,,N,700.0
US1CATH0029,20240101,PRCP,3,,,N,700.0
US1CATH0030,20240101,PRCP,0,,,N,700.0
US1CATH0030,20240101,SNOW,0,,,N,700.0
US1CATH0051,20240101,PRCP,0,,,N,700.0
US1CATH0051,20240101,SNOW,0,,,N,700.0
US1CATH0054,20240101,PRCP,3,,,N,900.0
US1CATL0011,20240101,PRCP,0,,,N,700.0
US1CATL0011,20240101,SNOW,0,,,N,700.0
US1CATM0005,20240101,PRCP,0,,,N,700.0
US1CATM0005,20240101,SNOW,0,,,N,700.0
US1CATY0011,20240101,PRCP,15,,,N,800.0
US1CATY0028,20240101,PRCP,0,T,,N,700.0
US1CATY0028,20240101,SNOW,0,,,N,700.0
US1CATY0031,20240101,PRCP,15,,,N,700.0
US1CATY0039,20240101,PRCP,3,,,N,800.0
US1CATY0039,20240101,SNOW,0,,,N,800.0
US1CATY0044,20240101,PRCP,8,,,N,700.0
US1CAVT0001,20240101,PRCP,0,,,N,530.0
US1CAVT0001,20240101,SNOW,0,,,N,530.0
US1CAVT0002,20240101,PRCP,0,,,N,700.0
US1CAVT0002,20240101,SNOW,0,,,N,700.0
US1CAVT0016,20240101,PRCP,0,,,N,700.0
US1CAVT0016,20240101,SNOW,0,,,N,700.0
US1CAVT0018,20240101,PRCP,0,,,N,700.0
US1CAVT0018,20240101,SNOW,0,,,N,700.0
US1CAVT0028,20240101,PRCP,0,,,N,700.0
US1CAVT0028,20240101,SNOW,0,,,N,700.0
US1CAVT0030,20240101,DAPR,5,,,N,700.0
US1CAVT0030,20240101,MDPR,107,,,N,700.0
US1CAVT0035,20240101,PRCP,0,,,N,730.0
US1CAVT0035,20240101,SNOW,0,,,N,730.0
US1CAVT0036,20240101,PRCP,0,,,N,700.0
US1CAVT0036,20240101,SNOW,0,,,N,700.0
US1CAYB0001,20240101,PRCP,0,,,N,800.0
US1CAYB0001,20240101,SNOW,0,,,N,800.0
US1CAYB0001,20240101,SNWD,0,,,N,800.0
US1CAYB0001,20240101,WESD,0,,,N,800.0
US1CAYB0001,20240101,WESF,0,,,N,800.0
US1CAYB0003,20240101,PRCP,5,,,N,600.0
US1CAYL0001,20240101,PRCP,0,,,N,700.0
US1CAYL0001,20240101,SNOW,0,,,N,700.0
US1CAYL0002,20240101,PRCP,0,,,N,730.0
US1CAYL0002,20240101,SNOW,0,,,N,730.0
US1CAYL0009,20240101,PRCP,0,,,N,700.0
US1CAYL0009,20240101,SNOW,0,,,N,700.0
US1CAYL0014,20240101,PRCP,0,,,N,800.0
US1CAYL0014,20240101,SNOW,0,,,N,800.0
US1CAYL0021,20240101,PRCP,0,,,N,700.0
US1CAYL0021,20240101,SNOW,0,,,N,700.0
US1CAYL0023,20240101,PRCP,0,,,N,1230.0
US1CAYL0023,20240101,SNOW,0,,,N,1230.0
US1CAYL0028,20240101,PRCP,0,,,N,700.0
US1CAYL0028,20240101,SNOW,0,,,N,700.0
US1CAYL0033,20240101,PRCP,0,,,N,700.0
US1CAYL0033,20240101,SNOW,0,,,N,700.0
US1CAYL0035,20240101,PRCP,0,,,N,700.0
US1CAYL0035,20240101,SNOW,0,,,N,700.0
US1CAAL0001,20240102,PRCP,0,,,N,700.0
US1CAAL0001,20240102,SNOW,0,,,N,700.0
US1CAAL0003,20240102,PRCP,0,,,N,700.0
US1CAAL0003,20240102,SNOW,0,,,N,700.0
US1CAAL0012,20240102,PRCP,0,,,N,700.0
US1CAAL0012,20240102,SNOW,0,,,N,700.0
US1CAAL0025,20240102,PRCP,0,,,N,702.0
US1CAAL0025,20240102,SNOW,0,,,N,702.0
US1CAAL0030,20240102,PRCP,0,,,N,700.0
US1CAAL0030,20240102,SNOW,0,,,N,700.0
US1CAAL0034,20240102,PRCP,0,,,N,700.0
US1CAAL0034,20240102,SNOW,0,,,N,700.0
US1CAAL0039,20240102,PRCP,0,,,N,800.0
US1CAAL0039,20240102,SNOW,0,,,N,800.0
US1CAAL0060,20240102,PRCP,0,,,N,700.0
US1CAAL0060,20240102,SNOW,0,,,N,700.0
US1CAAM0009,20240102,PRCP,0,,,N,800.0
US1CAAM0009,20240102,SNOW,0,,,N,800.0
US1CAAM0011,20240102,PRCP,0,,,N,700.0
US1CAAM0011,20240102,SNOW,0,,,N,700.0
US1CAAM0013,20240102,PRCP,0,,,N,700.0
US1CAAM0013,20240102,SNOW,0,,,N,700.0
US1CAAM0016,20240102,PRCP,0,,,N,800.0
US1CAAM0016,20240102,SNOW,0,,,N,800.0
US1CAAM0018,20240102,PRCP,0,,,N,800.0
US1CAAM0018,20240102,SNOW,0,,,N,800.0
US1CAAM0019,20240102,PRCP,0,,,N,700.0
US1CAAM0019,20240102,SNOW,0,,,N,700.0
US1CABT0005,20240102,PRCP,0,,,N,800.0
US1CABT0005,20240102,SNOW,0,,,N,800.0
US1CABT0008,20240102,PRCP,0,,,N,800.0
US1CABT0008,20240102,SNOW,0,,,N,800.0
US1CABT0026,20240102,PRCP,0,,,N,600.0
US1CABT0026,20240102,SNOW,0,,,N,600.0
US1CABT0032,20240102,PRCP,0,,,N,700.0
US1CABT0032,20240102,SNOW,0,,,N,700.0
US1CABT0033,20240102,PRCP,0,,,N,600.0
US1CABT0033,20240102,SNOW,0,,,N,600.0
US1CABT0042,20240102,PRCP,0,,,N,800.0
US1CABT0042,20240102,SNOW,0,,,N,800.0
US1CABT0044,20240102,PRCP,0,,,N,800.0
US1CABT0044,20240102,SNOW,0,,,N,800.0
US1CACC0001,20240102,PRCP,0,,,N,700.0
US1CACC0001,20240102,SNOW,0,,,N,700.0
US1CACC0004,20240102,PRCP,0,,,N,800.0
US1CACC0004,20240102,SNOW,0,,,N,800.0
US1CACC0006,20240102,PRCP,0,,,N,700.0
US1CACC0006,20240102,SNOW,0,,,N,700.0
US1CACC0010,20240102,PRCP,0,,,N,700.0
US1CACC0010,20240102,SNOW,0,,,N,700.0
US1CACC0011,20240102,PRCP,0,,,N,700.0
US1CACC0011,20240102,SNOW,0,,,N,700.0
US1CACC0018,20240102,PRCP,0,,,N,700.0
US1CACC0018,20240102,SNOW,0,,,N,700.0
US1CACC0025,20240102,PRCP,0,,,N,700.0
US1CACC0025,20240102,SNOW,0,,,N,700.0
US1CACC0031,20240102,PRCP,5,,,N,420.0
US1CACC0037,20240102,PRCP,0,,,N,530.0
US1CACC0037,20240102,SNOW,0,,,N,530.0
US1CACC0040,20240102,PRCP,0,,,N,630.0
US1CACC0040,20240102,SNOW,0,,,N,630.0
US1CACC0045,20240102,PRCP,5,,,N,700.0
US1CACC0046,20240102,PRCP,0,,,N,700.0
US1CACC0046,20240102,SNOW,0,,,N,700.0
US1CACC0050,20240102,PRCP,0,,,N,700.0
US1CACC0050,20240102,SNOW,0,,,N,700.0
US1CACC0052,20240102,PRCP,5,,,N,900.0
US1CACC0053,20240102,PRCP,3,,,N,800.0
US1CACV0011,20240102,PRCP,3,,,N,700.0
US1CACV0012,20240102,DAPR,2,,,N,1030.0
US1CACV0012,20240102,MDPR,58,,,N,1030.0
US1CADN0001,20240102,PRCP,8,,,N,900.0
US1CADN0005,20240102,PRCP,0,T,,N,700.0
US1CADN0006,20240102,PRCP,5,,,N,608.0
US1CADN0007,20240102,PRCP,8,,,N,800.0
US1CADN0008,20240102,PRCP,10,,,N,800.0
US1CADN0011,20240102,PRCP,8,,,N,803.0
US1CADN0012,20240102,PRCP,0,,,N,700.0
US1CADN0012,20240102,SNOW,0,,,N,700.0
US1CADN0017,20240102,PRCP,10,,,N,900.0
US1CADN0021,20240102,PRCP,13,,,N,700.0
US1CAED0003,20240102,PRCP,0,,,N,700.0
US1CAED0003,20240102,SNOW,0,,,N,700.0
US1CAED0010,20240102,PRCP,0,,,N,800.0
US1CAED0010,20240102,SNOW,0,,,N,800.0
US1CAED0023,20240102,PRCP,0,,,N,600.0
US1CAED0023,20240102,SNOW,0,,,N,600.0
US1CAED0029,20240102,PRCP,0,,,N,745.0
US1CAED0029,20240102,SNOW,0,,,N,745.0
US1CAED0032,20240102,DAPR,2,,,N,530.0
US1CAED0032,20240102,MDPR,0,,,N,530.0
US1CAED0036,20240102,PRCP,0,,,N,730.0
US1CAED0036,20240102,SNOW,0,,,N,730.0
US1CAFR0002,20240102,PRCP,0,,,N,700.0
US1CAFR0002,20240102,SNOW,0,,,N,700.0
US1CAFR0008,20240102,PRCP,0,,,N,700.0
US1CAFR0008,20240102,SNOW,0,,,N,700.0
US1CAFR0014,20240102,PRCP,0,,,N,700.0
US1CAFR0014,20240102,SNOW,0,,,N,700.0
US1CAFR0026,20240102,PRCP,0,,,N,700.0
US1CAFR0026,20240102,SNOW,0,,,N,700.0
US1CAFR0031,20240102,PRCP,0,,,N,700.0
US1CAFR0031,20240102,SNOW,0,,,N,700.0
US1CAFR0034,20240102,PRCP,0,,,N,800.0
US1CAFR0034,20240102,SNOW,0,,,N,800.0
US1CAFR0036,20240102,PRCP,0,,,N,700.0
US1CAFR0036,20240102,SNOW,0,,,N,700.0
US1CAHM0001,20240102,PRCP,3,,,N,700.0
US1CAHM0004,20240102,PRCP,5,,,N,700.0
US1CAHM0005,20240102,PRCP,5,,,N,700.0
US1CAHM0006,20240102,PRCP,5,,,N,800.0
US1CAHM0007,20240102,PRCP,28,,,N,800.0
US1CAHM0009,20240102,PRCP,3,,,N,800.0
US1CAHM0012,20240102,PRCP,0,,,N,800.0
US1CAHM0012,20240102,SNOW,0,,,N,800.0
US1CAHM0014,20240102,PRCP,0,,,N,700.0
US1CAHM0014,20240102,SNOW,0,,,N,700.0
US1CAHM0026,20240102,PRCP,0,,,N,700.0
US1CAHM0026,20240102,SNOW,0,,,N,700.0
US1CAHM0029,20240102,DAPR,3,,,N,700.0
US1CAHM0029,20240102,MDPR,28,,,N,700.0
US1CAHM0030,20240102,PRCP,3,,,N,800.0
US1CAHM0031,20240102,PRCP,3,,,N,800.0
US1CAHM0035,20240102,PRCP,3,,,N,800.0
US1CAHM0038,20240102,PRCP,0,,,N,700.0
US1CAHM0038,20240102,SNOW,0,,,N,700.0
US1CAHM0039,20240102,PRCP,0,,,N,700.0
US1CAHM0039,20240102,SNOW,0,,,N,700.0
US1CAHM0041,20240102,PRCP,3,,,N,800.0
US1CAHM0041,20240102,SNOW,0,,,N,800.0
US1CAHM0041,20240102,SNWD,0,,,N,800.0
US1CAHM0041,20240102,WESD,0,,,N,800.0
US1CAHM0041,20240102,WESF,0,,,N,800.0
US1CAHM0046,20240102,PRCP,0,,,N,700.0
US1CAHM0046,20240102,SNOW,0,,,N,700.0
US1CAHM0060,20240102,PRCP,3,,,N,700.0
US1CAHM0063,20240102,PRCP,3,,,N,800.0
US1CAHM0065,20240102,PRCP,18,,,N,900.0
US1CAHM0066,20240102,PRCP,18,,,N,800.0
US1CAHM0070,20240102,PRCP,43,,,N,800.0
US1CAHM0073,20240102,PRCP,25,,,N,800.0
US1CAHM0073,20240102,SNOW,0,,,N,800.0
US1CAHM0078,20240102,PRCP,0,,,N,700.0
US1CAHM0078,20240102,SNOW,0,,,N,700.0
US1CAHM0079,20240102,PRCP,0,,,N,900.0
US1CAHM0079,20240102,SNOW,0,,,N,900.0
US1CAHM0084,20240102,PRCP,3,,,N,830.0
US1CAHM0086,20240102,PRCP,8,,,N,628.0
US1CAHM0087,20240102,PRCP,3,,,N,700.0
US1CAHM0088,20240102,PRCP,0,,,N,800.0
US1CAHM0088,20240102,SNOW,0,,,N,800.0
US1CAHM0091,20240102,PRCP,15,,,N,800.0
US1CAHM0092,20240102,PRCP,3,,,N,700.0
US1CAHM0094,20240102,PRCP,0,T,,N,800.0
US1CAHM0094,20240102,SNOW,0,,,N,800.0
US1CAHM0094,20240102,SNWD,0,,,N,800.0
US1CAHM0094,20240102,WESD,0,,,N,800.0
US1CAHM0094,20240102,WESF,0,,,N,800.0
US1CAHM0095,20240102,PRCP,8,,,N,800.0
US1CAHM0097,20240102,PRCP,5,,,N,700.0
US1CAHM0098,20240102,PRCP,0,,,N,800.0
US1CAHM0098,20240102,SNOW,0,,,N,800.0
US1CAHM0102,20240102,PRCP,0,,,N,700.0
US1CAHM0102,20240102,SNOW,0,,,N,700.0
US1CAHM0111,20240102,PRCP,0,,,N,800.0
US1CAHM0111,20240102,SNOW,0,,,N,800.0
US1CAHM0115,20240102,PRCP,0,T,,N,900.0
US1CAHM0117,20240102,PRCP,10,,,N,800.0
US1CAHM0118,20240102,PRCP,0,T,,N,700.0
US1CAHM0119,20240102,PRCP,3,,,N,800.0
US1CAHM0123,20240102,PRCP,0,,,N,800.0
US1CAHM0123,20240102,SNOW,0,,,N,800.0
US1CAHM0125,20240102,PRCP,3,,,N,930.0
US1CAHM0126,20240102,PRCP,0,,,N,700.0
US1CAHM0126,20240102,SNOW,0,,,N,700.0
US1CAHM0127,20240102,PRCP,3,,,N,800.0
US1CAHM0128,20240102,PRCP,3,,,N,744.0
US1CAHM0138,20240102,PRCP,3,,,N,744.0
