ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSN_FLAG,HCN_CRN_FLAG,WMO_ID
US1CASZ0018,37.1713,-122.1384,180.7,CA,BOULDER CREEK 2.4 NNW,,,
US1CASZ0019,36.9707,-121.8832,94.2,CA,APTOS 1.7 SSE,,,
US1CASZ0021,37.1693,-122.1641,266.7,CA,BOULDER CREEK 3.0 NW,,,
US1CASZ0024,37.1051,-122.0468,255.4,CA,FELTON 4.5 NNE,,,
US1CASZ0025,36.961,-121.9912,11.0,CA,SANTA CRUZ 2.6 ESE,,,
US1CASZ0027,37.0572,-121.9811,121.9,CA,SANTA CRUZ 6.3 NNE,,,
US1CASZ0028,37.0022,-121.9363,126.2,CA,SOQUEL 0.8 NE,,,
US1CASZ0029,37.0064,-122.075,295.4,CA,SANTA CRUZ 3.1 NW,,,
US1CASZ0031,37.0124,-121.9008,183.2,CA,APTOS 1.4 N,,,
US1CASZ0033,36.9796,-122.001,22.3,CA,SANTA CRUZ 2.0 ENE,,,
US1CASZ0036,37.1953,-122.1406,299.9,CA,BOULDER CREEK 4.1 N,,,
US1CASZ0037,37.1506,-122.1256,181.7,CA,BOULDER CREEK 0.9 N,,,
US1CASZ0039,37.068,-122.0672,227.7,CA,BEN LOMOND 2.6 SSE,,,
US1CASZ0040,36.9714,-122.0349,22.9,CA,SANTA CRUZ 0.1 SSE,,,
US1CASZ0041,37.0554,-122.0328,113.4,CA,SCOTTS VALLEY 1.4 W,,,
US1CASZ0042,36.934,-121.7656,32.3,CA,WATSONVILLE 1.0 N,,,
US1CASZ0043,36.945,-121.8508,92.4,CA,LA SELVA BEACH 1.0 NE,,,
US1CASZ0044,37.0976,-122.0487,326.4,CA,FELTON 4.0 NNE,,,
US1CASZ0045,36.9857,-121.9009,68.6,CA,APTOS 0.4 S,,,
US1CASZ0047,37.0635,-122.1514,530.0,CA,SANTA CRUZ 8.9 NW,,,
US1CASZ0048,37.0723,-122.1362,572.4,CA,SANTA CRUZ 8.8 NW,,,
US1CASZ0049,37.0991,-122.1443,743.7,CA,SANTA CRUZ 10.6 NW,,,
US1CASZ0050,37.0415,-122.0746,101.5,CA,FELTON 0.2 WSW,,,
US1CASZ0051,36.9557,-121.8217,100.3,CA,WATSONVILLE 3.9 NW,,,
US1CASZ0052,36.9879,-122.0026,29.0,CA,LIVE OAK 1.3 WNW,,,
US1CASZ0053,36.9706,-122.0078,17.7,CA,SANTA CRUZ 1.6 E,,,
US1CASZ0055,36.9803,-122.0492,113.7,CA,SANTA CRUZ 0.9 WNW,,,
US1CASZ0057,36.9665,-121.8212,121.6,CA,WATSONVILLE 4.4 NW,,,
US1CASZ0058,36.9772,-122.028,19.5,CA,SANTA CRUZ 0.5 ENE,,,
US1CASZ0059,37.0553,-122.0068,184.4,CA,SCOTTS VALLEY 0.1 SE,,,
US1CASZ0060,37.0437,-121.9789,209.1,CA,SANTA CRUZ 5.8 NNE,,,
US1CASZ0062,36.937,-121.8131,79.9,CA,WATSONVILLE 2.8 WNW,,,
US1CATH0001,40.1788,-122.322,120.7,CA,RED BLUFF 4.3 W,,,
US1CATH0005,40.1591,-122.3515,127.4,CA,RED BLUFF 6.0 W,,,
US1CATH0006,40.287,-122.3333,193.5,CA,COTTONWOOD 7.7 SSW,,,
US1CATH0007,40.2073,-122.2347,130.5,CA,RED BLUFF 2.3 N,,,
US1CATH0008,40.2242,-122.3603,169.8,CA,RED BLUFF 7.2 WNW,,,
US1CATH0009,40.1576,-122.2362,98.5,CA,RED BLUFF 1.1 S,,,
US1CATH0010,40.369,-122.2009,172.8,CA,COTTONWOOD 4.4 ESE,,,
US1CATH0011,40.2417,-122.2806,151.5,CA,RED BLUFF 5.1 NNW,,,
US1CATH0012,40.2821,-122.3784,194.8,CA,COTTONWOOD 9.1 SW,,,
US1CATH0013,40.2161,-122.2658,112.2,CA,RED BLUFF 3.2 NNW,,,
US1CATH0014,40.1715,-122.3261,152.7,CA,RED BLUFF 4.5 W,,,
US1CATH0018,40.341,-122.3018,168.9,CA,COTTONWOOD 3.6 SSW,,,
US1CATH0019,40.2145,-122.2429,123.7,CA,RED BLUFF 2.8 N,,,
US1CATH0020,40.3071,-122.3472,178.3,CA,COTTONWOOD 6.7 SSW,,,
US1CATH0022,40.2283,-122.3345,144.5,CA,RED BLUFF 6.2 NW,,,
US1CATH0023,39.9442,-122.1017,65.8,CA,CORNING 4.4 ENE,,,
US1CATH0024,40.0221,-122.1901,82.9,CA,GERBER-LAS FLORES 3.5 SW,,,
US1CATH0025,40.0229,-122.0921,68.3,CA,LOS MOLINOS 0.4 SE,,,
US1CATH0028,40.1111,-122.0838,78.9,CA,LOS MOLINOS 5.8 N,,,
US1CATH0029,40.3579,-122.3416,136.2,CA,COTTONWOOD 3.9 SW,,,
US1CATH0030,40.1237,-122.1747,80.8,CA,RED BLUFF 4.9 SE,,,
US1CATH0031,40.0443,-122.1719,78.3,CA,GERBER-LAS FLORES 1.7 SW,,,
US1CATH0033,40.1943,-122.2048,83.8,CA,RED BLUFF 2.4 NE,,,
US1CATH0036,40.4375,-121.8559,644.0,CA,MANTON 0.8 ENE,,,
US1CATH0037,40.1611,-122.3461,149.4,CA,RED BLUFF 5.7 W,,,
US1CATH0038,39.929,-122.4149,162.5,CA,FLOURNOY 1.3 NE,,,
US1CATH0039,40.0923,-122.1111,71.6,CA,LOS MOLINOS 4.5 N,,,
US1CATH0040,40.021,-122.1901,81.7,CA,GERBER 3.5 SW,,,
US1CATH0041,40.0229,-122.0921,69.2,CA,LOS MOLINOS 0.4 SE,,,
US1CATH0042,40.0156,-122.5346,235.6,CA,RED BLUFF 19.0 SW,,,
US1CATH0043,40.2161,-122.2047,105.2,CA,RED BLUFF 3.5 NNE,,,
US1CATH0045,39.9302,-122.415,164.0,CA,CORNING 12.4 W,,,
US1CATH0049,40.3524,-122.1996,113.4,CA,LAKE CALIFORNIA .4 NW,,,
US1CATH0050,40.2992,-122.3684,210.3,CA,COTTONWOOD 7.8 SW,,,
US1CATH0051,39.9214,-122.1585,92.4,CA,CORNING 1.3 ESE,,,
US1CATH0054,40.3527,-122.1966,108.8,CA,COTTONWOOD 5.1 ESE,,,
US1CATL0001,36.3583,-119.3189,96.9,CA,VISALIA 2.3 N,,,
US1CATL0002,36.2133,-119.0885,115.2,CA,LINDSAY 0.5 N,,,
US1CATL0004,35.9499,-119.1495,114.0,CA,TERRA BELLA 6.3 W,,,
US1CATL0005,36.3153,-119.3176,96.9,CA,VISALIA 0.7 SSE,,,
US1CATL0006,36.2017,-119.3003,89.0,CA,TULARE 2.4 E,,,
US1CATL0009,36.4677,-118.8539,435.9,CA,THREE RIVERS 3.5 NE,,,
US1CATL0011,36.4584,-118.8858,307.8,CA,THREE RIVERS 1.7 NE,,,
US1CATL0016,36.0933,-119.0506,128.6,CA,PORTERVILLE 2.4 NNW,,,
US1CATL0017,36.1113,-118.8248,285.6,CA,SPRINGVILLE 1.4 SSW,,,
US1CATL0024,36.3225,-119.3583,93.3,CA,VISALIA 2.1 W,,,
US1CATL0026,36.1726,-119.0811,120.1,CA,LINDSAY 2.4 S,,,
US1CATL0027,35.8172,-119.0545,178.3,CA,RICHGROVE 3.2 ENE,,,
US1CATM0001,37.9828,-120.388,539.8,CA,SONORA 0.4 W,,,
US1CATM0003,38.0239,-120.2533,984.8,CA,TWAIN HARTE 1.6 SW,,,
US1CATM0004,38.0417,-120.4247,709.0,CA,COLUMBIA 1.6 NW,,,
US1CATM0005,37.9919,-120.2374,888.5,CA,TUOLUMNE CITY 2.0 N,,,
US1CATM0007,37.9848,-120.3195,773.6,CA,SONORA 3.4 E,,,
US1CATM0011,37.9408,-120.2663,824.8,CA,TUOLUMNE 2.1 SW,,,
US1CATY0003,40.6326,-122.9777,514.8,CA,DOUGLAS CITY 2.4 SW,,,
US1CATY0005,40.8768,-123.5302,205.4,CA,HAWKINS BAR 0.6 NW,,,
US1CATY0006,40.3209,-123.3755,841.9,CA,MAD RIVER 7.4 SE,,,
US1CATY0007,40.9859,-122.7036,756.2,CA,TRINITY CENTER 0.2 ENE,,,
US1CATY0010,40.5004,-123.0304,889.1,CA,HAYFORK 7.1 SE,,,
US1CATY0011,40.9826,-122.6965,739.7,CA,TRINITY CENTER 0.6 ESE,,,
US1CATY0012,40.7311,-122.9408,614.8,CA,WEAVERVILLE 2.6 S,,,
US1CATY0018,40.8873,-123.5593,212.1,CA,SALYER 1.4 ESE,,,
US1CATY0025,40.7697,-122.9197,797.7,CA,WEAVERVILLE 1.5 E,,,
US1CATY0026,40.8902,-123.5613,232.3,CA,SALYER 1.1 E,,,
US1CATY0028,40.4286,-123.5204,771.8,CA,MAD RIVER 1.7 SW,,,
US1CATY0031,40.6095,-122.8238,859.8,CA,DOUGLAS CITY 6.9 ESE,,,
US1CATY0036,40.4646,-123.5313,778.5,CA,MAD RIVER 1.7 WNW,,,
US1CATY0037,40.7558,-123.0594,481.3,CA,JUNCTION CITY 1.6 N,,,
US1CATY0038,40.737,-122.9378,634.6,CA,WEAVERVILLE 2.3 SSE,,,
US1CATY0039,39.9809,-123.3608,544.4,CA,COVELO 14.2 NNW,,,
US1CATY0044,41.0881,-122.7165,793.1,CA,TRINITY CENTER 7.1 N,,,
US1CAVT0001,34.1772,-118.8984,210.9,CA,THOUSAND OAKS 2.1 WSW,,,
US1CAVT0002,34.746,-119.1103,1607.5,CA,FRAZIER PARK 10.7 WSW,,,
US1CAVT0003,34.2306,-118.8047,329.5,CA,SIMI VALLEY 3.8 SW,,,
US1CAVT0004,34.1792,-118.9086,216.1,CA,NEWBURY PARK 0.4 SE,,,
US1CAVT0005,34.2726,-119.2761,17.1,CA,VENTURA 0.5 WNW,,,
US1CAVT0006,34.4513,-119.2511,242.9,CA,OJAI 0.3 WNW,,,
US1CAVT0008,34.2724,-118.7638,258.5,CA,SIMI VALLEY 1.0 NW,,,
US1CAVT0009,34.1787,-118.9086,214.3,CA,THOUSAND OAKS 2.5 WSW,,,
US1CAVT0010,34.428,-118.9331,162.8,CA,FILLMORE 2.1 NNW,,,
US1CAVT0012,34.2275,-119.0715,34.7,CA,CAMARILLO 2.4 W,,,
US1CAVT0013,34.4084,-118.9172,154.2,CA,FILLMORE 0.6 N,,,
US1CAVT0014,34.2223,-118.8975,207.6,CA,THOUSAND OAKS 2.7 NW,,,
US1CAVT0016,34.2311,-119.0299,54.3,CA,CAMARILLO 0.6 N,,,
US1CAVT0017,34.181,-119.2142,4.3,CA,PORT HUENEME 1.4 NNW,,,
US1CAVT0018,34.2149,-118.8367,333.1,CA,THOUSAND OAKS 2.3 NE,,,
US1CAVT0019,34.227,-119.035,50.3,CA,CAMARILLO 0.4 NW,,,
US1CAVT0026,34.2957,-119.1558,60.4,CA,VENTURA 4.5 ENE,,,
US1CAVT0027,34.407,-119.2883,239.9,CA,OAK VIEW 0.7 NE,,,
US1CAVT0028,34.2227,-118.8637,276.1,CA,THOUSAND OAKS 2.1 N,,,
US1CAVT0029,34.282,-119.2515,98.8,CA,VENTURA 1.4 WNW,,,
US1CAVT0030,34.1793,-118.9294,202.4,CA,CASA CONEJO 0.8 ESE,,,
US1CAVT0031,34.4347,-119.1442,460.9,CA,OJAI 5.9 E,,,
US1CAVT0033,34.2004,-118.8852,273.4,CA,THOUSAND OAKS 1.1 WNW,,,
US1CAVT0035,34.2435,-118.9903,110.9,CA,CAMARILLO 2.7 ENE,,,
US1CAVT0036,34.2392,-119.0033,75.9,CA,CAMARILLO 1.9 NE,,,
US1CAYB0001,39.4518,-121.2801,624.5,CA,CHALLENGE-BROWNSVILLE 1.3 WSW,,,
US1CAYB0002,39.1727,-121.291,261.8,CA,SMARTSVILLE 2.4 S,,,
US1CAYB0003,39.2241,-121.594,22.3,CA,MARYSVILLE 5.0 N,,,
US1CAYB0004,39.0135,-121.4243,25.9,CA,WHEATLAND 0.1 ENE,,,
US1CAYL0001,38.5425,-121.721,11.0,CA,DAVIS 1.2 SE,,,
US1CAYL0002,38.5618,-121.7241,12.5,CA,DAVIS 0.8 NE,,,
US1CAYL0003,38.5728,-121.8402,25.0,CA,DAVIS 5.8 WNW,,,
US1CAYL0004,38.5427,-121.7234,11.9,CA,DAVIS 1.1 SE,,,
US1CAYL0006,38.5381,-121.7225,1.2,CA,DAVIS 1.4 SSE,,,
US1CAYL0007,38.578,-121.8453,25.3,CA,DAVIS 6.1 WNW,,,
US1CAYL0009,38.5523,-121.7855,17.4,CA,DAVIS 2.7 W,,,
US1CAYL0010,38.6471,-121.7322,11.6,CA,WOODLAND 2.8 SE,,,
US1CAYL0011,38.5592,-121.7802,16.2,CA,DAVIS 2.4 W,,,
US1CAYL0013,38.5405,-121.7107,16.5,CA,DAVIS 1.7 SE,,,
US1CAYL0014,38.5586,-121.778,16.8,CA,DAVIS 2.3 W,,,
US1CAYL0019,38.5592,-121.7162,17.1,CA,DAVIS 1.1 ENE,,,
US1CAYL0021,38.5613,-121.8522,26.2,CA,DAVIS 6.3 W,,,
US1CAYL0023,38.5744,-121.7512,17.4,CA,DAVIS 1.6 NNW,,,
US1CAYL0025,38.5946,-121.5208,6.1,CA,WEST SACRAMENTO 3.0 NNE,,,
US1CAYL0028,38.563,-121.7294,13.4,CA,DAVIS 0.7 NNE,,,
US1CAYL0029,38.655,-121.7452,15.5,CA,WOODLAND 1.9 SE,,,
US1CAYL0033,38.5532,-121.7773,18.0,CA,DAVIS 2.2 W,,,
US1CAYL0035,38.6492,-121.7428,15.2,CA,WOODLAND 2.3 SE,,,
USC00040006,39.0333,-122.4333,601.1,CA,ABBOTT MINE,,,
USC00040010,38.2178,-121.2014,26.5,CA,ACAMPO 5NE,,,
USC00040014,34.4939,-118.2714,863.5,CA,ACTON ESCONDIDO FC261,,,
USC00040024,34.5833,-117.4167,869.0,CA,ADELANTO,,,
USC00040029,41.1933,-120.9444,1280.8,CA,ADIN RS,,,
USC00040046,33.4167,-116.9167,946.1,CA,AGUANGA BERGMAN RCH,,,
USC00040047,33.4167,-116.8667,605.3,CA,AGUANGA THOMSEN,,,
USC00040064,37.8667,-122.0333,125.0,CA,ALAMO 1 N,,,
USC00040080,34.35,-118.05,1310.6,CA,ALDER CREEK,,,
USC00040088,40.1833,-123.6167,139.9,CA,ALDERPOINT,,,
USC00040115,34.3167,-118.55,721.5,CA,ALISO CANYON OAT MTN F,,,
USC00040120,37.1833,-121.9833,167.9,CA,ALMA,,,
USC00040124,37.1667,-121.8167,153.0,CA,ALMADEN,,,
USC00040134,32.85,-116.75,688.8,CA,ALPINE,,,
USC00040136,32.8358,-116.7775,516.6,CA,ALPINE,,,
USC00040144,34.1822,-118.1383,343.5,CA,ALTADENA,,,
USC00040161,41.4903,-120.5439,1332.9,CA,ALTURAS,,,
USC00040162,41.5147,-120.3642,1617.6,CA,ALTURAS 9 ENE,,,
USC00040174,34.1614,-115.8045,387.7,CA,AMBOY ROAD EAST,,,
USC00040176,34.5592,-115.7442,197.5,CA,AMBOY,,,
USC00040188,34.0167,-119.3667,43.0,CA,ANACAPA ISLAND,,,
USC00040192,33.8647,-117.8425,71.6,CA,ANAHEIM,,,
USC00040204,35.9833,-119.4833,64.0,CA,ANGIOLA,,,
USC00040212,38.5731,-122.4406,522.7,CA,ANGWIN PACIFIC UNION COLLEGE,,,
USC00040227,38.0167,-121.7667,8.5,CA,ANTIOCH FIBREBRD MILLS,,,
USC00040230,37.95,-121.8,125.0,CA,ANTIOCH 5 S,,,
USC00040232,37.9833,-121.7525,18.3,CA,ANTIOCH PUMPING PLT #3,,,
USC00040235,33.5558,-116.6739,1193.3,CA,ANZA,,,
USC00040239,34.8667,-119.3333,1516.1,CA,APACHE CAMP,,,
USC00040244,34.5167,-117.2167,894.6,CA,APPLE VALLEY,,,
USC00040320,35.1167,-120.5667,34.1,CA,ARROYO GRANDE,,,
USC00040322,36.2356,-121.48,286.5,CA,ARROYO SECO,,,
USC00040325,36.25,-121.4167,214.0,CA,ARROYO SECO MILLERS LG,,,
USC00040327,34.2167,-118.1667,371.9,CA,ARROYO SECO RNG STN FC,,,
USC00040332,35.2111,-118.8336,137.2,CA,ARVIN,,,
USC00040343,36.4914,-118.8253,520.6,CA,ASH MTN,,,
USC00040355,33.9,-117.8833,103.9,CA,ASSOC OIL ANAHEIM 1,,,
USC00040372,38.4167,-122.25,531.0,CA,ATLAS ROAD,,,
USC00040379,37.0919,-119.5128,637.0,CA,AUBERRY 2 NW,,,
USC00040383,38.9072,-121.0839,393.8,CA,AUBURN,,,
USC00040385,38.8833,-121.0667,387.1,CA,AUBURN DAM PROJECT,,,
USC00040395,33.35,-118.3167,7.6,CA,AVALON PLEASURE PIER,,,
USC00040398,35.9,-120.05,159.1,CA,AVENAL 9 SSE,,,
USC00040403,35.1667,-120.7333,9.1,CA,AVILA BEACH,,,
USC00040410,34.1333,-117.9,185.9,CA,AZUSA CITY PARK FC 143,,,
USC00040418,34.95,-118.1833,808.0,CA,BACKUS RCH,,,
USC00040422,36.6286,-119.0117,932.7,CA,BADGER,,,
USC00040436,35.2761,-116.0628,293.2,CA,BAKER,,,
USC00040437,35.3833,-116.1167,320.0,CA,BAKER 9 NNW,,,
USC00040439,35.3833,-119.0167,121.9,CA,BAKERSFIELD,,,
USC00040444,35.4186,-119.0508,143.3,CA,BAKERSFIELD 5 NW,,,
USC00040449,36.9092,-119.0883,528.8,CA,BALCH PWR HOUSE,,,
USC00040503,35.1658,-118.6439,1249.7,CA,BEAR VALLEY FD,,,
USC00040509,33.9333,-117.85,177.1,CA,BARNESON PARK,,,
USC00040510,38.9167,-122.8667,497.1,CA,BARNEY,,,
USC00040514,32.6833,-116.6667,494.1,CA,BARRETT DAM,,,
USC00040519,34.9,-117.0333,659.0,CA,BARSTOW,,,
USC00040521,34.8928,-117.0219,676.7,CA,BARSTOW,,,
USC00040539,39.6175,-120.5922,1663.3,CA,BASSETS STN,,,
USC00040543,34.9167,-119.9167,1577.0,CA,BATES RIDGE,,,
USC00040595,38.4406,-120.0761,2103.1,CA,BEAR VALLEY,,,
USC00040606,33.9292,-116.975,796.4,CA,BEAUMONT,,,
USC00040607,33.9833,-116.9667,929.9,CA,BEAUMONT PUMPING PLT,,,
USC00040615,40.35,-122.8667,392.9,CA,BEEGUM,,,
USC00040619,34.0833,-118.45,164.9,CA,BEL AIR FC 10A,,,
USC00040625,34.2,-118.65,281.0,CA,BELL CANYON PLATT RCH,,,
USC00040672,37.0833,-122.0833,91.4,CA,BEN LOMOND SPRR,,,
USC00040673,37.0856,-122.0797,128.0,CA,BEN LOMOND #4,,,
USC00040674,37.0833,-122.1,153.0,CA,BEN LOMOND 2,,,
USC00040675,37.0833,-122.1,305.1,CA,BEN LOMOND WHITNEY,,,
USC00040676,37.1,-122.0833,116.1,CA,BEN LOMOND 2,,,
USC00040677,37.0833,-122.0667,220.1,CA,BEN LOMOND 4,,,
USC00040678,34.1667,-117.45,563.9,CA,BENNETT RCH,,,
USC00040682,38.25,-121.4333,6.1,CA,BENSONS FERRY,,,
USC00040684,37.8428,-118.4783,1664.2,CA,BENTON INSPECTION STN,,,
USC00040693,37.8744,-122.2606,94.5,CA,BERKELEY,,HCN,
USC00040705,38.55,-122.2333,139.9,CA,BERRYESSA LAKE,,,
USC00040719,34.9167,-120.35,49.1,CA,BETTERAVIA,,,
USC00040721,41.8167,-122.5,808.0,CA,BETTS RCH,,,
USC00040731,41.1208,-121.1347,1257.3,CA,BIEBER,,,
USC00040738,40.7406,-123.2078,381.9,CA,BIG BAR 4 E,,,
USC00040741,34.2431,-116.9169,2058.3,CA,BIG BEAR LAKE,,,
USC00040742,34.2414,-116.9744,2077.2,CA,BIG BEAR LAKE DAM,,,
USC00040747,39.3,-120.5167,1751.1,CA,BIG BEN RS,,,
USC00040755,37.2064,-119.2419,1486.8,CA,BIG CREEK PH 1,,,
USC00040758,34.1667,-117.8167,484.9,CA,BIG DALTON DAM FC223C,,,
USC00040779,34.3833,-117.6833,2086.4,CA,BIG PINES PARK FC83B,,,
USC00040790,36.2472,-121.7803,61.0,CA,BIG SUR STN,,,
USC00040798,34.2947,-118.1886,709.0,CA,BIG TUJUNGA DAM FC46,,,
USC00040818,34.1833,-118.5,220.1,CA,BIRMINGHAM GEN HOSP,,,
USC00040819,37.2481,-118.5814,2485.3,CA,BISHOP CREEK INTAKE 2,,,
USC00040820,37.2322,-118.5994,2581.7,CA,ASPENDELL,,,
USC00040823,37.3878,-118.4142,1274.4,CA,BISHOP,,,
USC00040824,37.3667,-118.7167,2863.9,CA,BISHOP UNION CARBIDE,,,
USC00040850,37.3167,-122.1667,646.2,CA,BLACK MTN 2 WSW,,,
USC00040855,37.3167,-122.15,798.9,CA,BLACK MTN LOS ALTOS,,,
USC00040870,40.7333,-121.25,1708.1,CA,BLACKS MTN RCH,,,
USC00040875,35.6167,-119.9,217.0,CA,BLACKWELLS CORNER,,,
USC00040903,40.9167,-123.8167,299.0,CA,BLUE LK REDWOOD CK,,,
USC00040924,33.6139,-114.5978,81.7,CA,BLYTHE,,HCN,
USC00040931,39.3886,-120.0936,1699.3,CA,BOCA,,,
USC00040943,38.2119,-119.0142,2551.2,CA,BODIE CALIFORNIA ST HISTORIC P,,,
USC00040968,32.6667,-117.0333,34.1,CA,BONITA,,,
USC00040973,39.0167,-123.3667,103.9,CA,BOONVILLE HMS,,,
USC00040983,33.2558,-116.4036,246.9,CA,BORREGO DESERT PARK,,,
USC00040986,33.2833,-116.35,192.0,CA,BORREGO SPRINGS 3 NNE,,,
USC00041001,37.1167,-122.1167,143.3,CA,BOULDER CREEK,,,
USC00041005,37.1422,-122.1964,662.9,CA,BOULDER CR LOCAT RCH,,,
USC00041009,32.6667,-116.2833,1022.0,CA,BOULEVARD,,,
USC00041010,32.6667,-116.3,1097.3,CA,BOULEVARD 2,,,
USC00041013,34.5833,-118.3667,933.0,CA,BOUQUET CANYON,,,
USC00041018,39.4539,-120.6556,1641.3,CA,BOWMAN DAM,,,
USC00041031,33.4833,-116.8,1022.0,CA,BRADFORD RCH,,,
USC00041034,35.8667,-120.8,164.9,CA,BRADLEY,,,
USC00041043,38.1167,-121.7,9.1,CA,BRANNAN ISLAND,,,
USC00041046,39.7,-123.65,445.0,CA,BRANSCOMB 3 NNW,,,
USC00041048,32.9544,-115.5581,-30.5,CA,BRAWLEY 2 SW,,HCN,
USC00041054,33.9167,-117.9,107.0,CA,BREA BERRY & IMPERI,,,
USC00041056,33.9333,-117.9,116.1,CA,BREA CY SHAFFER TOOL W,,,
USC00041057,33.8906,-117.9264,83.8,CA,BREA DAM,,,
USC00041060,37.8833,-121.7667,99.1,CA,BRENTWOOD 6 SW,,,
USC00041072,38.2575,-119.2286,1972.1,CA,BRIDGEPORT,,,
USC00041075,38.3167,-119.2167,1958.0,CA,BRIDGEPORT DAM,,,
USC00041076,38.2506,-119.2161,1963.2,CA,BRIDGEPORT RS,,,
USC00041080,40.5194,-123.8217,640.1,CA,BRIDGEVILLE 4 NNW,,,
USC00041082,40.55,-123.8167,793.1,CA,BRIDGEVILLE HANSON RCH,,,
USC00041109,38.7333,-122.15,107.0,CA,BROOKS,,,
USC00041112,38.7667,-122.15,89.6,CA,BROOKS FARNHAM RCH,,,
USC00041130,39.695,-121.3453,1085.1,CA,BRUSH CREEK RS,,,
USC00041142,35.7989,-121.0939,281.9,CA,BRYSON,,,
USC00041149,40.8797,-121.9317,1127.8,CA,BUCKHORN,,,
USC00041159,39.9372,-121.3147,576.4,CA,BUCKS CREEK,,,
USC00041161,39.9,-121.2,1585.9,CA,BUCKS LAKE,,,
USC00041170,36.7667,-121.1833,499.9,CA,BUENA VISTA,,,
USC00041180,39.4167,-121.15,542.8,CA,BULLARDS BAR PH,,,
USC00041192,34.1833,-118.3,207.0,CA,BURBANK FIRE DEP FC226,,,
USC00041194,34.1867,-118.3481,199.6,CA,BURBANK VALLEY PUMP PLT,,,
USC00041206,37.5833,-122.35,3.0,CA,BURLINGAME,,,
USC00041214,40.8803,-121.6547,974.8,CA,BURNEY,,,
USC00041215,40.8,-123.4667,655.3,CA,BURNT RCH 1 S,,,
USC00041216,37.8667,-122.0833,161.8,CA,BURTON RCH,,,
USC00041233,40.7667,-123.9,128.0,CA,BUTLER VALLEY RCH,,,
USC00041244,35.4028,-119.47,68.6,CA,BUTTONWILLOW,,,
USC00041250,33.9167,-116.7833,548.9,CA,CABAZON,,,
USC00041252,32.6667,-117.2333,125.0,CA,CABRILLO NM,,,
USC00041253,34.5822,-119.9817,240.5,CA,CACHUMA LAKE,,,
USC00041268,34.3167,-117.4833,885.1,CA,CAJON RS,,,
USC00041272,34.39,-117.5925,1456.9,CA,CAJON WEST SUMMIT,,,
USC00041277,38.2769,-120.3114,1431.0,CA,CALAVERAS BIG TREES,,,
USC00041280,38.2,-120.3667,1024.1,CA,CALAVERAS RS,,,
USC00041281,37.4833,-121.8167,246.9,CA,CALAVERAS RSVR,,,
USC00041288,32.6881,-115.4644,3.7,CA,CALEXICO 2 NE,,,
USC00041300,35.8833,-118.6833,900.1,CA,CALIF HOT SPRINGS RS,,,
USC00041312,38.5769,-122.5781,106.7,CA,CALISTOGA,,,
USC00041316,41.3378,-122.8247,940.3,CA,CALLAHAN,,,
USC00041369,34.1492,-116.9803,1758.7,CA,CAMP ANGELUS,,,
USC00041373,34.2333,-117.6667,1311.9,CA,CAMP BALDY FC 85 F,,,
USC00041404,34.25,-118.1,1296.0,CA,CAMP HILL OPIDS 57B,,,
USC00041420,40.1,-121.5333,1311.9,CA,CAMP LASSEN,,,
USC00041424,32.6264,-116.47,801.6,CA,CAMPO,,,
USC00041428,38.2486,-120.8433,200.6,CA,CAMP PARDEE,,,
USC00041444,35.3333,-120.6833,189.0,CA,CAMP SAN LUIS OBISPO,,,
USC00041462,39.45,-121.05,839.7,CA,CAMPTONVILLE RS,,,
USC00041470,36.1833,-118.6667,1158.8,CA,CAMP WISHON,,,
USC00041475,41.3667,-121.05,1373.1,CA,CANBY 11SW,,,
USC00041476,41.4219,-120.9017,1313.7,CA,CANBY 3 SW,,,
USC00041488,35.3,-117.9667,613.0,CA,CANTIL,,,
USC00041497,40.1706,-121.0886,1389.9,CA,CANYON DAM,,,
USC00041518,33.9231,-117.7778,492.6,CA,CARBON CANYON GILMAN,,,
USC00041520,33.9581,-117.7792,359.7,CA,CARBON CANYON WORKMAN,,,
USC00041522,40.0833,-121.15,912.0,CA,CARIBOU PH,,,
USC00041534,36.4806,-121.7244,146.3,CA,CARMEL VALLEY,,,
USC00041582,37.6333,-121.4833,189.0,CA,CASTLE ROCK,,,
USC00041583,37.6333,-121.5,171.0,CA,CASTLE ROCK RAD LAB,,,
USC00041588,37.4,-120.05,435.9,CA,CATHEYS VLY BULL R RCH,,,
USC00041590,37.4,-120.1167,305.1,CA,CATHEYS VLY WYRE RCH,,,
USC00041602,38.5333,-123.1333,323.1,CA,CAZADERO,,,
USC00041603,38.5642,-123.1617,432.8,CA,CAZADERO 5NW,,,
USC00041606,41.1417,-123.1392,704.1,CA,CECILVILLE,,,
USC00041607,41.0833,-123.05,915.0,CA,CECILVILLE 5 SE,,,
USC00041609,36.7833,-118.6667,1417.9,CA,CEDAR GROVE,,,
USC00041611,37.4667,-119.7333,985.1,CA,CEDAR POINT RCH,,,
USC00041614,41.53,-120.1792,1428.9,CA,CEDARVILLE,,HCN,
USC00041624,39.7833,-121.6667,159.1,CA,CENTERVILLE PH,,,
USC00041630,37.35,-119.4833,1634.9,CA,CENTRAL CAMP,,,
USC00041653,39.4833,-121.2167,783.3,CA,CHALLENGE RS,,,
USC00041679,34.2667,-118.6,305.1,CA,CHATSWORTH HEYNEMANN R,,,
USC00041680,34.25,-118.6,289.6,CA,CHATSWORTH FC 24 F,,,
